source_node_id;soure_node_entity;sink_node_id;sind_node_entity;association_type;sequence
34724;Issue;12350;Component;IssueComponent;
34726;Issue;11938;Component;IssueComponent;
34726;Issue;12805;Version;IssueFixVersion;
34728;Issue;12256;Component;IssueComponent;
34735;Issue;13612;Component;IssueComponent;
34735;Issue;15419;Version;IssueFixVersion;
34736;Issue;11928;Component;IssueComponent;
34736;Issue;12805;Version;IssueFixVersion;
34737;Issue;12412;Component;IssueComponent;
34738;Issue;12406;Component;IssueComponent;
34739;Issue;13722;Component;IssueComponent;
34740;Issue;13722;Component;IssueComponent;
34741;Issue;12407;Component;IssueComponent;
34742;Issue;12408;Component;IssueComponent;
34743;Issue;12409;Component;IssueComponent;
34744;Issue;12417;Component;IssueComponent;
34745;Issue;12410;Component;IssueComponent;
34746;Issue;12411;Component;IssueComponent;
34747;Issue;12414;Component;IssueComponent;
34748;Issue;13715;Component;IssueComponent;
34749;Issue;12404;Component;IssueComponent;
34751;Issue;12413;Component;IssueComponent;
34752;Issue;12415;Component;IssueComponent;
34753;Issue;12401;Component;IssueComponent;
34754;Issue;12405;Component;IssueComponent;
34755;Issue;12245;Component;IssueComponent;
34758;Issue;12338;Component;IssueComponent;
34758;Issue;12342;Component;IssueComponent;
34758;Issue;13304;Version;IssueFixVersion;
34758;Issue;13304;Version;IssueVersion;
34760;Issue;12358;Component;IssueComponent;
34760;Issue;12360;Component;IssueComponent;
34760;Issue;13336;Version;IssueFixVersion;
34761;Issue;12342;Component;IssueComponent;
34761;Issue;13305;Version;IssueFixVersion;
34767;Issue;12342;Component;IssueComponent;
34767;Issue;13305;Version;IssueFixVersion;
34769;Issue;13321;Version;IssueVersion;
34771;Issue;10311;Version;IssueFixVersion;
34772;Issue;10310;Version;IssueVersion;
34773;Issue;10308;Version;IssueFixVersion;
34775;Issue;12328;Component;IssueComponent;
34776;Issue;13300;Version;IssueFixVersion;
34781;Issue;13911;Version;IssueFixVersion;
34782;Issue;11928;Component;IssueComponent;
34782;Issue;12805;Version;IssueFixVersion;
34784;Issue;13404;Version;IssueFixVersion;
34786;Issue;13300;Version;IssueFixVersion;
34786;Issue;13300;Version;IssueVersion;
34788;Issue;12306;Component;IssueComponent;
34788;Issue;13301;Version;IssueFixVersion;
34789;Issue;13304;Version;IssueVersion;
34792;Issue;13404;Version;IssueFixVersion;
34794;Issue;13406;Version;IssueFixVersion;
34801;Issue;11930;Component;IssueComponent;
34801;Issue;12805;Version;IssueFixVersion;
34815;Issue;13317;Version;IssueFixVersion;
34815;Issue;13318;Version;IssueFixVersion;
34815;Issue;13319;Version;IssueFixVersion;
34820;Issue;12236;Component;IssueComponent;
34820;Issue;12242;Component;IssueComponent;
34822;Issue;14016;Component;IssueComponent;
34822;Issue;16310;Version;IssueFixVersion;
34830;Issue;13302;Version;IssueFixVersion;
34840;Issue;11936;Component;IssueComponent;
34840;Issue;11938;Component;IssueComponent;
34840;Issue;13209;Version;IssueFixVersion;
34844;Issue;13400;Version;IssueVersion;
34844;Issue;13422;Version;IssueFixVersion;
34851;Issue;12254;Component;IssueComponent;
34854;Issue;10310;Version;IssueVersion;
34854;Issue;10311;Version;IssueFixVersion;
34855;Issue;11930;Component;IssueComponent;
34855;Issue;12701;Version;IssueFixVersion;
34856;Issue;14016;Component;IssueComponent;
34857;Issue;10310;Version;IssueVersion;
34857;Issue;10311;Version;IssueFixVersion;
34858;Issue;11928;Component;IssueComponent;
34858;Issue;12805;Version;IssueFixVersion;
34859;Issue;10310;Version;IssueVersion;
34859;Issue;10311;Version;IssueFixVersion;
34860;Issue;13406;Version;IssueFixVersion;
34861;Issue;11906;Component;IssueComponent;
34861;Issue;11928;Component;IssueComponent;
34861;Issue;13211;Version;IssueFixVersion;
34863;Issue;13406;Version;IssueFixVersion;
34865;Issue;11938;Component;IssueComponent;
34865;Issue;12701;Version;IssueFixVersion;
34868;Issue;11938;Component;IssueComponent;
34868;Issue;12805;Version;IssueFixVersion;
34871;Issue;13422;Version;IssueFixVersion;
34872;Issue;13302;Version;IssueFixVersion;
34873;Issue;11938;Component;IssueComponent;
34873;Issue;12805;Version;IssueFixVersion;
34875;Issue;11205;Component;IssueComponent;
34875;Issue;12005;Version;IssueFixVersion;
34876;Issue;13321;Version;IssueFixVersion;
34877;Issue;11902;Component;IssueComponent;
34877;Issue;12701;Version;IssueFixVersion;
34878;Issue;11909;Component;IssueComponent;
34878;Issue;13209;Version;IssueFixVersion;
34879;Issue;10308;Version;IssueFixVersion;
34881;Issue;13321;Version;IssueFixVersion;
34882;Issue;12401;Component;IssueComponent;
34882;Issue;14220;Version;IssueFixVersion;
34886;Issue;13336;Version;IssueFixVersion;
34887;Issue;11918;Component;IssueComponent;
34887;Issue;11930;Component;IssueComponent;
34887;Issue;12701;Version;IssueFixVersion;
34888;Issue;11910;Component;IssueComponent;
34888;Issue;13209;Version;IssueFixVersion;
34891;Issue;10308;Version;IssueFixVersion;
34893;Issue;10308;Version;IssueFixVersion;
34896;Issue;27912;Version;IssueFixVersion;
34903;Issue;12339;Component;IssueComponent;
34903;Issue;13304;Version;IssueFixVersion;
34908;Issue;10308;Version;IssueFixVersion;
34909;Issue;12208;Component;IssueComponent;
34909;Issue;12209;Component;IssueComponent;
34909;Issue;12245;Component;IssueComponent;
34909;Issue;12246;Component;IssueComponent;
34909;Issue;12247;Component;IssueComponent;
34909;Issue;12248;Component;IssueComponent;
34909;Issue;12249;Component;IssueComponent;
34909;Issue;12250;Component;IssueComponent;
34909;Issue;12251;Component;IssueComponent;
34909;Issue;12252;Component;IssueComponent;
34909;Issue;12253;Component;IssueComponent;
34910;Issue;12208;Component;IssueComponent;
34910;Issue;12209;Component;IssueComponent;
34910;Issue;12245;Component;IssueComponent;
34910;Issue;12246;Component;IssueComponent;
34910;Issue;12247;Component;IssueComponent;
34910;Issue;12248;Component;IssueComponent;
34910;Issue;12249;Component;IssueComponent;
34910;Issue;12250;Component;IssueComponent;
34910;Issue;12251;Component;IssueComponent;
34910;Issue;12252;Component;IssueComponent;
34910;Issue;12253;Component;IssueComponent;
34911;Issue;11400;Component;IssueComponent;
34911;Issue;12601;Version;IssueFixVersion;
34912;Issue;11400;Component;IssueComponent;
34913;Issue;12354;Component;IssueComponent;
34938;Issue;15224;Component;IssueComponent;
34939;Issue;15224;Component;IssueComponent;
34941;Issue;15224;Component;IssueComponent;
34942;Issue;15224;Component;IssueComponent;
34943;Issue;15224;Component;IssueComponent;
34944;Issue;15224;Component;IssueComponent;
34945;Issue;15224;Component;IssueComponent;
34946;Issue;15224;Component;IssueComponent;
34947;Issue;12342;Component;IssueComponent;
34947;Issue;13304;Version;IssueFixVersion;
34948;Issue;12342;Component;IssueComponent;
34948;Issue;13305;Version;IssueFixVersion;
34949;Issue;12342;Component;IssueComponent;
34949;Issue;13305;Version;IssueFixVersion;
34950;Issue;12250;Component;IssueComponent;
34952;Issue;15373;Component;IssueComponent;
34953;Issue;13610;Component;IssueComponent;
34953;Issue;15312;Version;IssueFixVersion;
34955;Issue;15373;Component;IssueComponent;
34956;Issue;12344;Component;IssueComponent;
34956;Issue;13305;Version;IssueFixVersion;
34957;Issue;15373;Component;IssueComponent;
34958;Issue;15373;Component;IssueComponent;
34959;Issue;15373;Component;IssueComponent;
34960;Issue;13302;Version;IssueFixVersion;
34960;Issue;13302;Version;IssueVersion;
34961;Issue;15373;Component;IssueComponent;
34962;Issue;15373;Component;IssueComponent;
34964;Issue;13304;Version;IssueFixVersion;
34965;Issue;15373;Component;IssueComponent;
34966;Issue;13304;Version;IssueFixVersion;
34967;Issue;13406;Version;IssueFixVersion;
34968;Issue;15373;Component;IssueComponent;
34969;Issue;15373;Component;IssueComponent;
34970;Issue;10305;Component;IssueComponent;
34970;Issue;13003;Version;IssueFixVersion;
34976;Issue;15373;Component;IssueComponent;
34978;Issue;13003;Version;IssueFixVersion;
34979;Issue;12328;Component;IssueComponent;
34980;Issue;13003;Version;IssueFixVersion;
34981;Issue;13003;Version;IssueFixVersion;
34986;Issue;10506;Component;IssueComponent;
34986;Issue;10631;Version;IssueFixVersion;
34986;Issue;10631;Version;IssueVersion;
34987;Issue;10310;Version;IssueVersion;
34987;Issue;10311;Version;IssueFixVersion;
34990;Issue;11928;Component;IssueComponent;
34990;Issue;12805;Version;IssueFixVersion;
34991;Issue;11938;Component;IssueComponent;
34991;Issue;12805;Version;IssueFixVersion;
34996;Issue;12304;Component;IssueComponent;
34996;Issue;12306;Component;IssueComponent;
34996;Issue;13301;Version;IssueFixVersion;
34996;Issue;13301;Version;IssueVersion;
34999;Issue;12358;Component;IssueComponent;
34999;Issue;12360;Component;IssueComponent;
34999;Issue;13336;Version;IssueFixVersion;
35000;Issue;13003;Version;IssueFixVersion;
35002;Issue;13435;Version;IssueFixVersion;
35004;Issue;12401;Component;IssueComponent;
35004;Issue;13408;Version;IssueFixVersion;
35005;Issue;13407;Version;IssueFixVersion;
35007;Issue;13407;Version;IssueFixVersion;
35012;Issue;13003;Version;IssueFixVersion;
35015;Issue;12311;Component;IssueComponent;
35015;Issue;13302;Version;IssueFixVersion;
35016;Issue;12311;Component;IssueComponent;
35016;Issue;13302;Version;IssueFixVersion;
35019;Issue;13302;Version;IssueFixVersion;
35020;Issue;13302;Version;IssueFixVersion;
35022;Issue;11928;Component;IssueComponent;
35022;Issue;11938;Component;IssueComponent;
35024;Issue;12306;Component;IssueComponent;
35024;Issue;13300;Version;IssueFixVersion;
35026;Issue;13435;Version;IssueFixVersion;
35027;Issue;13003;Version;IssueFixVersion;
35028;Issue;10310;Version;IssueVersion;
35028;Issue;10311;Version;IssueFixVersion;
35029;Issue;13336;Version;IssueFixVersion;
35030;Issue;12378;Component;IssueComponent;
35030;Issue;13513;Version;IssueFixVersion;
35033;Issue;11927;Component;IssueComponent;
35041;Issue;12315;Component;IssueComponent;
35041;Issue;13302;Version;IssueFixVersion;
35042;Issue;13300;Version;IssueFixVersion;
35043;Issue;13406;Version;IssueFixVersion;
35045;Issue;12306;Component;IssueComponent;
35045;Issue;13301;Version;IssueFixVersion;
35046;Issue;12341;Component;IssueComponent;
35046;Issue;13305;Version;IssueFixVersion;
35047;Issue;13302;Version;IssueFixVersion;
35049;Issue;11701;Component;IssueComponent;
35050;Issue;12419;Component;IssueComponent;
35051;Issue;12419;Component;IssueComponent;
35052;Issue;12312;Component;IssueComponent;
35052;Issue;13302;Version;IssueFixVersion;
35054;Issue;11400;Component;IssueComponent;
35054;Issue;13814;Component;IssueComponent;
35054;Issue;14611;Version;IssueFixVersion;
35054;Issue;15101;Version;IssueVersion;
35059;Issue;12304;Component;IssueComponent;
35059;Issue;13300;Version;IssueFixVersion;
35059;Issue;13300;Version;IssueVersion;
35064;Issue;13410;Version;IssueFixVersion;
35065;Issue;14102;Version;IssueFixVersion;
35065;Issue;15224;Component;IssueComponent;
35068;Issue;12387;Component;IssueComponent;
35069;Issue;11938;Component;IssueComponent;
35069;Issue;12207;Component;IssueComponent;
35069;Issue;12701;Version;IssueFixVersion;
35070;Issue;11930;Component;IssueComponent;
35070;Issue;12207;Component;IssueComponent;
35070;Issue;12701;Version;IssueFixVersion;
35071;Issue;11909;Component;IssueComponent;
35071;Issue;11931;Component;IssueComponent;
35071;Issue;13209;Version;IssueFixVersion;
35072;Issue;11909;Component;IssueComponent;
35072;Issue;11931;Component;IssueComponent;
35072;Issue;13209;Version;IssueFixVersion;
35074;Issue;13305;Version;IssueFixVersion;
35075;Issue;13305;Version;IssueFixVersion;
35088;Issue;11903;Component;IssueComponent;
35088;Issue;13211;Version;IssueFixVersion;
35089;Issue;12340;Component;IssueComponent;
35089;Issue;13305;Version;IssueFixVersion;
35090;Issue;11904;Component;IssueComponent;
35090;Issue;13211;Version;IssueFixVersion;
35094;Issue;14210;Version;IssueFixVersion;
35095;Issue;14210;Version;IssueFixVersion;
35097;Issue;14210;Version;IssueFixVersion;
35099;Issue;14210;Version;IssueFixVersion;
35100;Issue;14210;Version;IssueFixVersion;
35101;Issue;14210;Version;IssueFixVersion;
35102;Issue;14210;Version;IssueFixVersion;
35103;Issue;14210;Version;IssueFixVersion;
35104;Issue;14210;Version;IssueFixVersion;
35105;Issue;14210;Version;IssueFixVersion;
35106;Issue;14210;Version;IssueFixVersion;
35107;Issue;14210;Version;IssueFixVersion;
35108;Issue;14210;Version;IssueFixVersion;
35109;Issue;14210;Version;IssueFixVersion;
35110;Issue;14210;Version;IssueFixVersion;
35111;Issue;14210;Version;IssueFixVersion;
35112;Issue;14210;Version;IssueFixVersion;
35113;Issue;14210;Version;IssueFixVersion;
35114;Issue;14210;Version;IssueFixVersion;
35115;Issue;14210;Version;IssueFixVersion;
35116;Issue;14210;Version;IssueFixVersion;
35117;Issue;14210;Version;IssueFixVersion;
35119;Issue;14210;Version;IssueFixVersion;
35120;Issue;13324;Version;IssueFixVersion;
35121;Issue;10308;Version;IssueFixVersion;
35122;Issue;13306;Version;IssueFixVersion;
35124;Issue;14210;Version;IssueFixVersion;
35125;Issue;14210;Version;IssueFixVersion;
35127;Issue;14210;Version;IssueFixVersion;
35131;Issue;14210;Version;IssueFixVersion;
35132;Issue;12342;Component;IssueComponent;
35132;Issue;13305;Version;IssueFixVersion;
35133;Issue;12342;Component;IssueComponent;
35133;Issue;13305;Version;IssueFixVersion;
35134;Issue;12342;Component;IssueComponent;
35134;Issue;13305;Version;IssueFixVersion;
35135;Issue;12342;Component;IssueComponent;
35135;Issue;13305;Version;IssueFixVersion;
35136;Issue;11913;Component;IssueComponent;
35136;Issue;13209;Version;IssueFixVersion;
35137;Issue;13324;Version;IssueFixVersion;
35138;Issue;11913;Component;IssueComponent;
35138;Issue;13209;Version;IssueFixVersion;
35139;Issue;11936;Component;IssueComponent;
35139;Issue;13209;Version;IssueFixVersion;
35142;Issue;13406;Version;IssueFixVersion;
35142;Issue;13406;Version;IssueVersion;
35150;Issue;13003;Version;IssueFixVersion;
35151;Issue;12342;Component;IssueComponent;
35151;Issue;13305;Version;IssueFixVersion;
35152;Issue;13300;Version;IssueFixVersion;
35152;Issue;13300;Version;IssueVersion;
35154;Issue;12325;Component;IssueComponent;
35157;Issue;12342;Component;IssueComponent;
35157;Issue;13305;Version;IssueFixVersion;
35158;Issue;12401;Component;IssueComponent;
35158;Issue;12402;Component;IssueComponent;
35158;Issue;12403;Component;IssueComponent;
35158;Issue;12404;Component;IssueComponent;
35158;Issue;12405;Component;IssueComponent;
35158;Issue;12406;Component;IssueComponent;
35158;Issue;12407;Component;IssueComponent;
35158;Issue;12408;Component;IssueComponent;
35158;Issue;12409;Component;IssueComponent;
35158;Issue;12410;Component;IssueComponent;
35158;Issue;12411;Component;IssueComponent;
35158;Issue;12412;Component;IssueComponent;
35158;Issue;12413;Component;IssueComponent;
35158;Issue;12414;Component;IssueComponent;
35158;Issue;12415;Component;IssueComponent;
35158;Issue;12416;Component;IssueComponent;
35158;Issue;12417;Component;IssueComponent;
35158;Issue;12418;Component;IssueComponent;
35159;Issue;12401;Component;IssueComponent;
35159;Issue;12402;Component;IssueComponent;
35159;Issue;12403;Component;IssueComponent;
35159;Issue;12404;Component;IssueComponent;
35159;Issue;12405;Component;IssueComponent;
35159;Issue;12406;Component;IssueComponent;
35159;Issue;12407;Component;IssueComponent;
35159;Issue;12408;Component;IssueComponent;
35159;Issue;12409;Component;IssueComponent;
35159;Issue;12410;Component;IssueComponent;
35159;Issue;12411;Component;IssueComponent;
35159;Issue;12412;Component;IssueComponent;
35159;Issue;12413;Component;IssueComponent;
35159;Issue;12414;Component;IssueComponent;
35159;Issue;12415;Component;IssueComponent;
35159;Issue;12416;Component;IssueComponent;
35159;Issue;12417;Component;IssueComponent;
35159;Issue;12418;Component;IssueComponent;
35160;Issue;12401;Component;IssueComponent;
35160;Issue;12402;Component;IssueComponent;
35160;Issue;12403;Component;IssueComponent;
35160;Issue;12404;Component;IssueComponent;
35160;Issue;12405;Component;IssueComponent;
35160;Issue;12406;Component;IssueComponent;
35160;Issue;12407;Component;IssueComponent;
35160;Issue;12408;Component;IssueComponent;
35160;Issue;12409;Component;IssueComponent;
35160;Issue;12410;Component;IssueComponent;
35160;Issue;12411;Component;IssueComponent;
35160;Issue;12412;Component;IssueComponent;
35160;Issue;12413;Component;IssueComponent;
35160;Issue;12414;Component;IssueComponent;
35160;Issue;12415;Component;IssueComponent;
35160;Issue;12416;Component;IssueComponent;
35160;Issue;12417;Component;IssueComponent;
35160;Issue;12418;Component;IssueComponent;
35162;Issue;11909;Component;IssueComponent;
35162;Issue;13209;Version;IssueFixVersion;
35163;Issue;12354;Component;IssueComponent;
35163;Issue;13406;Version;IssueFixVersion;
35165;Issue;12338;Component;IssueComponent;
35165;Issue;13305;Version;IssueFixVersion;
35167;Issue;12423;Component;IssueComponent;
35172;Issue;11702;Component;IssueComponent;
35173;Issue;11701;Component;IssueComponent;
35175;Issue;10311;Version;IssueFixVersion;
35175;Issue;13500;Version;IssueFixVersion;
35178;Issue;12424;Component;IssueComponent;
35178;Issue;13003;Version;IssueFixVersion;
35179;Issue;10305;Component;IssueComponent;
35179;Issue;13003;Version;IssueFixVersion;
35180;Issue;12425;Component;IssueComponent;
35180;Issue;13003;Version;IssueFixVersion;
35181;Issue;13003;Version;IssueFixVersion;
35182;Issue;13003;Version;IssueFixVersion;
35184;Issue;10333;Component;IssueComponent;
35184;Issue;13003;Version;IssueFixVersion;
35185;Issue;12234;Component;IssueComponent;
