id;issue;customfield;parentkey;stringvalue;numbervalue;textvalue;datevalue;valuetype;updated
40903;16229;10332;;10325;;;;;
40904;16230;10332;;10325;;;;;
40905;16232;10332;;10325;;;;;
40906;16233;10332;;10325;;;;;
40911;16235;10332;;10325;;;;;
40930;16236;10332;;10325;;;;;
40949;16237;10332;;10325;;;;;
40968;16238;10332;;10325;;;;;
40987;16239;10332;;10325;;;;;
41006;16240;10332;;10325;;;;;
41025;16241;10332;;10325;;;;;
41044;16242;10332;;10325;;;;;
41063;16243;10332;;10325;;;;;
41082;16244;10332;;10325;;;;;
41101;16245;10332;;10325;;;;;
41142;16246;10332;;10325;;;;;
41163;16247;10332;;10325;;;;;
41185;16248;10332;;10325;;;;;
41206;16249;10332;;10325;;;;;
41227;16250;10332;;10325;;;;;
41248;16251;10332;;10325;;;;;
41269;16252;10332;;10325;;;;;
41311;16254;10332;;10325;;;;;
41333;16255;10332;;10325;;;;;
41378;16256;10332;;10325;;;;;
41397;16257;10332;;10325;;;;;
41416;16258;10332;;10325;;;;;
41435;16259;10332;;10325;;;;;
41460;16260;10332;;10325;;;;;
41471;16261;10332;;10325;;;;;
41491;16262;10332;;10325;;;2017-08-01 00:00:00.000;;
41516;16263;10332;;10325;;;;;
41535;16264;10332;;10325;;;;;
41558;16265;10332;;10325;;;;;
41578;16266;10332;;10325;;;;;
41593;16267;10332;;10325;;;;;
41609;16268;10332;;10325;;;;;
41627;16269;10332;;10325;;;;;
41640;16270;10332;;10325;;;;;
41676;16272;10332;;10325;;;;;
41699;16273;10332;;10325;;;;;
41772;16277;10332;;10325;;;;;
41856;16281;10332;;10325;;;;;
41877;16282;10332;;10325;;;;;
41898;16283;10332;;10325;;;;;
41921;16284;10332;;10325;;;;;
41942;16285;10332;;10325;;;;;
41961;16286;10332;;10325;;;;;
41983;16287;10332;;10325;;;;;
42002;16288;10332;;10325;;;2017-08-01 00:00:00.000;;
42028;16289;10332;;10325;;;;;
42048;16290;10332;;10325;;;;;
42062;16291;10332;;10325;;;;;
42147;16294;10332;;10325;;;;;
42181;16296;10332;;10325;;;;;
42334;16302;10332;;10325;;;;;
42358;16303;10332;;10325;;;;;
42514;16310;10332;;10325;;;;;
42534;16311;10332;;10325;;;;;
42562;16312;10332;;10325;;;;;
42580;16313;10332;;10325;;;;;
42599;16314;10332;;10325;;;;;
42622;16315;10332;;10325;;;;;
42635;16316;10332;;10325;;;;;
42648;16317;10332;;10325;;;;;
42661;16318;10332;;10325;;;;;
42693;16320;10332;;10325;;;;;
42712;16321;10332;;10325;;;;;
42737;16322;10332;;10325;;;2017-08-01 00:00:00.000;;
42757;16323;10332;;10325;;;;;
42773;16324;10332;;10325;;;;;
42786;16325;10332;;10325;;;;;
42840;16328;10332;;10325;;;;;
42860;16329;10332;;10325;;;;;
42874;16330;10332;;10325;;;;;
42893;16331;10332;;10325;;;;;
42961;16334;10332;;10325;;;;;
42975;16335;10332;;10325;;;;;
43452;16345;10332;;10325;;;;;
43468;16346;10332;;10325;;;;;
43489;16347;10332;;10325;;;;;
43568;16351;10332;;10325;;;;;
43639;16354;10332;;10325;;;;;
43659;16355;10332;;10325;;;;;
43675;16356;10332;;10325;;;;;
43695;16357;10332;;10325;;;;;
43710;16358;10332;;10325;;;;;
43750;16360;10332;;10325;;;2017-08-01 00:00:00.000;;
43771;16361;10332;;10325;;;;;
43790;16362;10332;;10325;;;;;
43809;16363;10332;;10325;;;;;
43832;16364;10332;;10325;;;;;
43851;16365;10332;;10325;;;;;
43876;16366;10332;;10325;;;;;
43895;16367;10332;;10325;;;;;
43918;16368;10332;;10325;;;;;
43939;16369;10332;;10325;;;;;
43960;16370;10332;;10325;;;;;
44023;16373;10332;;10325;;;;;
44081;16374;10332;;10325;;;;;
44161;16378;10332;;10325;;;;;
44180;16379;10332;;10325;;;;;
44220;16381;10332;;10325;;;;;
44308;16385;10332;;10325;;;;;
44330;16386;10332;;10325;;;;;
44351;16387;10332;;10325;;;;;
44370;16388;10332;;10325;;;2017-12-31 00:00:00.000;;
44389;16389;10332;;10325;;;;;
44408;16390;10332;;10325;;;;;
44427;16391;10332;;10325;;;;;
44446;16392;10332;;10325;;;;;
44465;16393;10332;;10325;;;;;
44484;16394;10332;;10325;;;;;
44503;16395;10332;;10325;;;;;
44522;16396;10332;;10325;;;;;
44541;16397;10332;;10325;;;;;
44560;16398;10332;;10325;;;;;
44579;16399;10332;;10325;;;;;
44598;16400;10332;;10325;;;;;
44617;16401;10332;;10325;;;;;
44636;16402;10332;;10325;;;;;
44655;16403;10332;;10325;;;;;
44678;16404;10332;;10325;;;;;
44697;16405;10332;;10325;;;;;
44722;16406;10332;;10325;;;;;
44741;16407;10332;;10325;;;2017-12-31 00:00:00.000;;
44764;16408;10332;;10325;;;;;
44783;16409;10332;;10325;;;;;
44802;16410;10332;;10325;;;;;
44821;16411;10332;;10325;;;;;
44840;16412;10332;;10325;;;;;
44859;16413;10332;;10325;;;;;
44878;16414;10332;;10325;;;;;
44897;16415;10332;;10325;;;;;
44916;16416;10332;;10325;;;;;
44935;16417;10332;;10325;;;;;
44954;16418;10332;;10325;;;;;
44973;16419;10332;;10325;;;;;
44992;16420;10332;;10325;;;;;
45011;16421;10332;;10325;;;;;
45101;16500;10332;;10325;;;;;
45118;16501;10332;;10325;;;;;
45137;16502;10332;;10325;;;;;
45160;16503;10332;;10325;;;;;
45179;16504;10332;;10325;;;2017-12-31 00:00:00.000;;
45198;16505;10332;;10325;;;;;
45217;16506;10332;;10325;;;;;
45236;16507;10332;;10325;;;;;
45255;16508;10332;;10325;;;;;
45274;16509;10332;;10325;;;;;
45293;16510;10332;;10325;;;;;
45312;16511;10332;;10325;;;;;
45331;16512;10332;;10325;;;;;
45350;16513;10332;;10325;;;;;
45370;16514;10332;;10325;;;;;
45389;16515;10332;;10325;;;;;
45408;16516;10332;;10325;;;;;
45427;16517;10332;;10325;;;;;
45446;16518;10332;;10325;;;;;
45465;16519;10332;;10325;;;;;
45484;16520;10332;;10325;;;;;
45503;16521;10332;;10325;;;;;
45522;16522;10332;;10325;;;;;
45543;16523;10332;;10325;;;2017-12-31 00:00:00.000;;
45672;16528;10332;;10325;;;;;
45700;16529;10332;;10325;;;;;
45719;16530;10332;;10325;;;;;
45738;16531;10332;;10325;;;;;
45757;16532;10332;;10325;;;;;
45776;16533;10332;;10325;;;;;
45795;16534;10332;;10325;;;;;
45814;16535;10332;;10325;;;;;
45833;16536;10332;;10325;;;;;
45852;16537;10332;;10325;;;;;
45871;16538;10332;;10325;;;;;
45890;16539;10332;;10325;;;;;
45909;16540;10332;;10325;;;;;
45928;16541;10332;;10325;;;;;
45947;16542;10332;;10325;;;;;
45966;16543;10332;;10325;;;;;
45985;16544;10332;;10325;;;;;
46004;16545;10332;;10325;;;;;
46023;16546;10332;;10325;;;2017-12-31 00:00:00.000;;
46061;16548;10332;;10325;;;;;
46200;16553;10332;;10325;;;;;
46221;16554;10332;;10325;;;;;
46240;16555;10332;;10325;;;;;
46261;16556;10332;;10325;;;;;
46282;16557;10332;;10325;;;;;
46303;16558;10332;;10325;;;;;
46322;16559;10332;;10325;;;;;
46345;16560;10332;;10325;;;;;
46369;16561;10332;;10325;;;;;
46388;16562;10332;;10325;;;;;
46433;16563;10332;;10325;;;;;
46463;16564;10332;;10325;;;;;
46498;16565;10332;;10325;;;;;
46522;16566;10332;;10325;;;;;
46546;16567;10332;;10325;;;;;
46571;16568;10332;;10325;;;;;
46592;16569;10332;;10325;;;;;
46611;16570;10332;;10325;;;2017-12-31 00:00:00.000;;
46634;16571;10332;;10325;;;;;
46655;16572;10332;;10325;;;;;
46674;16573;10332;;10325;;;;;
46770;16574;10332;;10325;;;;;
46789;16575;10332;;10325;;;;;
46812;16576;10332;;10325;;;;;
46831;16577;10332;;10325;;;;;
46850;16578;10332;;10325;;;;;
46869;16579;10332;;10325;;;;;
46888;16580;10332;;10325;;;;;
46907;16581;10332;;10325;;;;;
46932;16582;10332;;10325;;;;;
46959;16583;10332;;10325;;;;;
46978;16584;10332;;10325;;;;;
46997;16585;10332;;10325;;;;;
47038;16586;10332;;10325;;;;;
47072;16587;10332;;10325;;;;;
47091;16588;10332;;10325;;;;;
47110;16589;10332;;10325;;;;;
47136;16590;10332;;10325;;;;;
47169;16591;10332;;10325;;;2017-12-31 00:00:00.000;;
47196;16592;10332;;10325;;;;;
47223;16593;10332;;10325;;;;;
47251;16594;10332;;10325;;;;;
47272;16595;10332;;10325;;;;;
47301;16596;10332;;10325;;;;;
47322;16597;10332;;10325;;;;;
47367;16598;10332;;10325;;;;;
47415;16600;10332;;10325;;;;;
47437;16601;10332;;10325;;;;;
47605;16602;10332;;10325;;;;;
47627;16603;10332;;10325;;;;;
47643;16604;10332;;10325;;;;;
47662;16605;10332;;10325;;;;;
47683;16606;10332;;10325;;;;;
47746;16609;10332;;10325;;;;;
47831;16613;10332;;10325;;;;;
47850;16614;10332;;10325;;;;;
47873;16615;10332;;10325;;;;;
47899;16616;10332;;10325;;;;;
47921;16617;10332;;10325;;;;;
47942;16618;10332;;10325;;;;;
48015;16622;10332;;10325;;;;;
48102;16626;10332;;10325;;;;;
48115;16627;10332;;10325;;;;;
48224;16632;10332;;10325;;;2017-12-31 00:00:00.000;;
48245;16633;10332;;10325;;;;;
48258;16634;10332;;10325;;;;;
48271;16635;10332;;10325;;;;;
48284;16636;10332;;10325;;;;;
48299;16637;10332;;10325;;;;;
48312;16638;10332;;10325;;;;;
48325;16639;10332;;10325;;;;;
48338;16640;10332;;10325;;;;;
48354;16641;10332;;10325;;;;;
48373;16642;10332;;10325;;;;;
48396;16643;10332;;10325;;;;;
48418;16644;10332;;10325;;;;;
48431;16645;10332;;10325;;;;;
48444;16646;10332;;10325;;;;;
48457;16647;10332;;10325;;;;;
48470;16648;10332;;10325;;;;;
48483;16649;10332;;10325;;;;;
48497;16650;10332;;10325;;;;;
48516;16651;10332;;10325;;;;;
48535;16652;10332;;10325;;;;;
48610;16654;10332;;10325;;;2017-12-31 00:00:00.000;;
48644;16656;10332;;10325;;;;;
48660;16657;10332;;10325;;;;;
48673;16658;10332;;10325;;;;;
48687;16659;10332;;10325;;;;;
48702;16660;10332;;10325;;;;;
48721;16661;10332;;10325;;;;;
48737;16662;10332;;10325;;;;;
48751;16663;10332;;10325;;;;;
48765;16664;10332;;10325;;;;;
48779;16665;10332;;10325;;;;;
48795;16666;10332;;10325;;;;;
48809;16667;10332;;10325;;;;;
48823;16668;10332;;10325;;;;;
48837;16669;10332;;10325;;;;;
48853;16670;10332;;10325;;;;;
48867;16671;10332;;10325;;;;;
48881;16672;10332;;10325;;;;;
48918;16673;10332;;10325;;;;;
48937;16674;10332;;10325;;;;;
48956;16675;10332;;10325;;;;;
48975;16676;10332;;10325;;;;;
48994;16677;10332;;10325;;;;;
49013;16678;10332;;10325;;;2017-04-21 00:00:00.000;;
49075;16679;10332;;10325;;;;;
49125;16681;10332;;10325;;;;;
49147;16682;10332;;10325;;;;;
49167;16683;10332;;10325;;;;;
49187;16684;10332;;10325;;;;;
49226;16686;10332;;10325;;;;;
49277;16688;10332;;10325;;;;;
49301;16689;10332;;10325;;;;;
49321;16690;10332;;10325;;;;;
49341;16691;10332;;10325;;;;;
49361;16692;10332;;10325;;;;;
49389;16693;10332;;10325;;;;;
49413;16694;10332;;10325;;;;;
49441;16695;10332;;10325;;;;;
49460;16696;10332;;10325;;;;;
49490;16697;10332;;10325;;;;;
49515;16698;10332;;10325;;;;;
49538;16699;10332;;10325;;;;;
49562;16700;10332;;10325;;;2017-12-31 00:00:00.000;;
49585;16701;10332;;10325;;;;;
49616;16702;10332;;10325;;;;;
49640;16703;10332;;10325;;;;;
49662;16704;10332;;10325;;;;;
49681;16705;10332;;10325;;;;;
49704;16706;10332;;10325;;;;;
49723;16707;10332;;10325;;;;;
49746;16708;10332;;10325;;;;;
49820;16711;10332;;10325;;;;;
49843;16712;10332;;10325;;;;;
49909;16715;10332;;10325;;;;;
49928;16716;10332;;10325;;;;;
49947;16717;10332;;10325;;;;;
49968;16718;10332;;10325;;;;;
50032;16721;10332;;10325;;;;;
50063;16722;10332;;10325;;;;;
50086;16723;10332;;10325;;;;;
50124;16726;10332;;10325;;;;;
50163;16728;10332;;10325;;;2017-08-01 00:00:00.000;;
50187;16729;10332;;10325;;;;;
50244;16732;10332;;10325;;;;;
50417;16741;10332;;10325;;;;;
50475;16744;10332;;10325;;;;;
50498;16745;10332;;10325;;;;;
50539;16747;10332;;10325;;;;;
50605;16750;10332;;10325;;;;;
50668;16753;10332;;10325;;;;;
50706;16755;10332;;10325;;;;;
50725;16756;10332;;10325;;;;;
50856;16762;10332;;10325;;;;;
50877;16763;10332;;10325;;;;;
50898;16764;10332;;10325;;;;;
50919;16765;10332;;10325;;;;;
50939;16766;10332;;10325;;;;;
50953;16767;10332;;10325;;;;;
50967;16768;10332;;10325;;;;;
50988;16769;10332;;10325;;;;;
51007;16770;10332;;10325;;;2017-08-01 00:00:00.000;;
51027;16771;10332;;10325;;;;;
51047;16772;10332;;10325;;;;;
51067;16773;10332;;10325;;;;;
51088;16774;10332;;10325;;;;;
51130;16776;10332;;10325;;;;;
51151;16777;10332;;10325;;;;;
51171;16778;10332;;10325;;;;;
51191;16779;10332;;10325;;;;;
51211;16780;10332;;10325;;;;;
51231;16781;10332;;10325;;;;;
51251;16782;10332;;10325;;;;;
51308;16785;10332;;10325;;;;;
51323;16786;10332;;10325;;;;;
51343;16787;10332;;10325;;;;;
51363;16788;10332;;10325;;;;;
51382;16789;10332;;10325;;;;;
51401;16790;10332;;10325;;;;;
51420;16791;10332;;10325;;;;;
51439;16792;10332;;10325;;;2017-08-01 00:00:00.000;;
51466;16793;10332;;10325;;;;;
51489;16794;10332;;10325;;;;;
51510;16795;10332;;10325;;;;;
51531;16796;10332;;10325;;;;;
51552;16797;10332;;10325;;;;;
51576;16798;10332;;10325;;;;;
51597;16799;10332;;10325;;;;;
51637;16801;10332;;10325;;;;;
51656;16802;10332;;10325;;;;;
51675;16803;10332;;10325;;;;;
51694;16804;10332;;10325;;;;;
51713;16805;10332;;10325;;;;;
51732;16806;10332;;10325;;;;;
51751;16807;10332;;10325;;;;;
51772;16808;10332;;10325;;;;;
51791;16809;10332;;10325;;;;;
51814;16810;10332;;10325;;;;;
51833;16811;10332;;10325;;;;;
51852;16812;10332;;10325;;;2017-08-01 00:00:00.000;;
51877;16813;10332;;10325;;;;;
51896;16814;10332;;10325;;;;;
51915;16815;10332;;10325;;;;;
51934;16816;10332;;10325;;;;;
51953;16817;10332;;10325;;;;;
51972;16818;10332;;10325;;;;;
51991;16819;10332;;10325;;;;;
52010;16820;10332;;10325;;;;;
52047;16821;10332;;10325;;;;;
52068;16822;10332;;10325;;;;;
52087;16823;10332;;10325;;;;;
52106;16824;10332;;10325;;;;;
52125;16825;10332;;10325;;;;;
52144;16826;10332;;10325;;;;;
52163;16827;10332;;10325;;;;;
52182;16828;10332;;10325;;;;;
52201;16829;10332;;10325;;;;;
52220;16830;10332;;10325;;;;;
52239;16831;10332;;10325;;;2017-08-01 00:00:00.000;;
52258;16832;10332;;10325;;;;;
52278;16833;10332;;10325;;;;;
52299;16834;10332;;10325;;;;;
52318;16835;10332;;10325;;;;;
52341;16836;10332;;10325;;;;;
52362;16837;10332;;10325;;;;;
52383;16838;10332;;10325;;;;;
52404;16839;10332;;10325;;;;;
52423;16840;10332;;10325;;;;;
52442;16841;10332;;10325;;;;;
52461;16842;10332;;10325;;;;;
52480;16843;10332;;10325;;;;;
52499;16844;10332;;10325;;;;;
52518;16845;10332;;10325;;;;;
52541;16846;10332;;10325;;;;;
52562;16847;10332;;10325;;;;;
52593;16848;10332;;10325;;;;;
52643;16849;10332;;10325;;;;;
52662;16850;10332;;10325;;;;;
52681;16851;10332;;10325;;;;;
52700;16852;10332;;10325;;;2017-04-21 00:00:00.000;;
52732;16853;10332;;10325;;;;;
52755;16854;10332;;10325;;;;;
52774;16855;10332;;10325;;;;;
52793;16856;10332;;10325;;;;;
52812;16857;10332;;10325;;;;;
52831;16858;10332;;10325;;;;;
52850;16859;10332;;10325;;;;;
52869;16860;10332;;10325;;;;;
52888;16861;10332;;10325;;;;;
52907;16862;10332;;10325;;;;;
52926;16863;10332;;10325;;;;;
52945;16864;10332;;10325;;;;;
52983;16866;10332;;10325;;;;;
53002;16867;10332;;10325;;;;;
53021;16868;10332;;10325;;;;;
53040;16869;10332;;10325;;;;;
53066;16870;10332;;10325;;;;;
53084;16871;10332;;10325;;;;;
53105;16872;10332;;10325;;;;;
53124;16873;10332;;10325;;;;;
53145;16874;10332;;10325;;;2017-12-31 00:00:00.000;;
53164;16875;10332;;10325;;;;;
53189;16876;10332;;10325;;;;;
53208;16877;10332;;10325;;;;;
53235;16878;10332;;10325;;;;;
53259;16879;10332;;10325;;;;;
53278;16880;10332;;10325;;;;;
53299;16881;10332;;10325;;;;;
53318;16882;10332;;10325;;;;;
53339;16883;10332;;10325;;;;;
53419;16887;10332;;10325;;;;;
53438;16888;10332;;10325;;;;;
53457;16889;10332;;10325;;;;;
53476;16890;10332;;10325;;;;;
53495;16891;10332;;10325;;;;;
53514;16892;10332;;10325;;;;;
53533;16893;10332;;10325;;;;;
53576;16895;10332;;10325;;;;;
53595;16896;10332;;10325;;;;;
53614;16897;10332;;10325;;;2017-12-31 00:00:00.000;;
53661;16899;10332;;10325;;;;;
53683;16900;10332;;10325;;;;;
53704;16901;10332;;10325;;;;;
53730;16902;10332;;10325;;;;;
53751;16903;10332;;10325;;;;;
53772;16904;10332;;10325;;;;;
53791;16905;10332;;10325;;;;;
53834;16907;10332;;10325;;;;;
53872;16909;10332;;10325;;;;;
53891;16910;10332;;10325;;;;;
53914;16911;10332;;10325;;;;;
53935;16912;10332;;10325;;;;;
53956;16913;10332;;10325;;;;;
53979;16914;10332;;10325;;;;;
53998;16915;10332;;10325;;;;;
54017;16916;10332;;10325;;;;;
54036;16917;10332;;10325;;;;;
54055;16918;10332;;10325;;;;;
54078;16919;10332;;10325;;;2017-12-31 00:00:00.000;;
54105;16920;10332;;10325;;;;;
54128;16921;10332;;10325;;;;;
54147;16922;10332;;10325;;;;;
54166;16923;10332;;10325;;;;;
54192;16924;10332;;10325;;;;;
54211;16925;10332;;10325;;;;;
54230;16926;10332;;10325;;;;;
54249;16927;10332;;10325;;;;;
54268;16928;10332;;10325;;;;;
54289;16929;10332;;10325;;;;;
54310;16930;10332;;10325;;;;;
54331;16931;10332;;10325;;;;;
54354;16932;10332;;10325;;;;;
54375;16933;10332;;10325;;;;;
54429;16935;10332;;10325;;;;;
54448;16936;10332;;10325;;;;;
54467;16937;10332;;10325;;;;;
54488;16938;10332;;10325;;;;;
54507;16939;10332;;10325;;;2017-04-30 00:00:00.000;;
54526;16940;10332;;10325;;;;;
54545;16941;10332;;10325;;;;;
54599;16943;10332;;10325;;;;;
54620;16944;10332;;10325;;;;;
54638;16945;10332;;10325;;;;;
54655;16946;10332;;10325;;;;;
54676;16947;10332;;10325;;;;;
54697;16948;10332;;10325;;;;;
54718;16949;10332;;10325;;;;;
54740;16950;10332;;10325;;;;;
54789;16952;10332;;10325;;;;;
54808;16953;10332;;10325;;;;;
54827;16954;10332;;10325;;;;;
54850;16955;10332;;10325;;;;;
54914;16958;10332;;10325;;;;;
54954;16960;10332;;10325;;;;;
54973;16961;10332;;10325;;;;;
54992;16962;10332;;10325;;;;;
55011;16963;10332;;10325;;;2017-12-31 00:00:00.000;;
55032;16964;10332;;10325;;;;;
55051;16965;10332;;10325;;;;;
55070;16966;10332;;10325;;;;;
55089;16967;10332;;10325;;;;;
55114;16968;10332;;10325;;;;;
55133;16969;10332;;10325;;;;;
55154;16970;10332;;10325;;;;;
55173;16971;10332;;10325;;;;;
55192;16972;10332;;10325;;;;;
55219;16973;10332;;10325;;;;;
55238;16974;10332;;10325;;;;;
55256;16975;10332;;10325;;;;;
55278;16976;10332;;10325;;;;;
55312;16977;10332;;10325;;;;;
55331;16978;10332;;10325;;;;;
55350;16979;10332;;10325;;;;;
55369;16980;10332;;10325;;;;;
55398;16981;10332;;10325;;;;;
55417;16982;10332;;10325;;;;;
55436;16983;10332;;10325;;;;;
55459;16984;10332;;10325;;;;;
55479;16985;10332;;10325;;;;;
55500;16986;10332;;10325;;;;;
55519;16987;10332;;10325;;;;;
55538;16988;10332;;10325;;;;;
55557;16989;10332;;10325;;;;;
55576;16990;10332;;10325;;;;;
55597;16991;10332;;10325;;;;;
55616;16992;10332;;10325;;;2017-04-30 00:00:00.000;;
55635;16993;10332;;10325;;;;;
55654;16994;10332;;10325;;;;;
55675;16995;10332;;10325;;;;;
55697;16996;10332;;10325;;;;;
55716;16997;10332;;10325;;;;;
55735;16998;10332;;10325;;;;;
55754;16999;10332;;10325;;;;;
55773;17000;10332;;10325;;;;;
55792;17001;10332;;10325;;;;;
55893;17006;10332;;10325;;;;;
55918;17007;10332;;10325;;;;;
55991;17008;10332;;10325;;;;;
56011;17009;10332;;10325;;;;;
56026;17010;10332;;10325;;;;;
56045;17011;10332;;10325;;;;;
56064;17012;10332;;10325;;;;;
56083;17013;10332;;10325;;;;;
56102;17014;10332;;10325;;;;;
56120;17015;10332;;10325;;;;;
56135;17016;10332;;10325;;;;;
56149;17017;10332;;10325;;;2017-01-31 00:00:00.000;;
56170;17018;10332;;10325;;;;;
56189;17019;10332;;10325;;;;;
56208;17020;10332;;10325;;;;;
56227;17021;10332;;10325;;;;;
56246;17022;10332;;10325;;;;;
56265;17023;10332;;10325;;;;;
56284;17024;10332;;10325;;;;;
56304;17025;10332;;10325;;;;;
56323;17026;10332;;10325;;;;;
56342;17027;10332;;10325;;;;;
56361;17028;10332;;10325;;;;;
56382;17029;10332;;10325;;;;;
56403;17030;10332;;10325;;;;;
56422;17031;10332;;10325;;;;;
56441;17032;10332;;10325;;;;;
56460;17033;10332;;10325;;;;;
56479;17034;10332;;10325;;;;;
56498;17035;10332;;10325;;;2017-05-05 00:00:00.000;;
56517;17036;10332;;10325;;;;;
56537;17037;10332;;10325;;;;;
56556;17038;10332;;10325;;;;;
56603;17039;10332;;10325;;;;;
56633;17040;10332;;10325;;;;;
56655;17041;10332;;10325;;;;;
56674;17042;10332;;10325;;;;;
56720;17044;10332;;10325;;;;;
56744;17045;10332;;10325;;;;;
56766;17046;10332;;10325;;;;;
56785;17047;10332;;10325;;;;;
56827;17049;10332;;10325;;;;;
56848;17050;10332;;10325;;;;;
56867;17051;10332;;10325;;;;;
56886;17052;10332;;10325;;;;;
56905;17053;10332;;10325;;;;;
56943;17055;10332;;10325;;;;;
56963;17056;10332;;10325;;;;;
57000;17057;10332;;10325;;;;;
57080;17061;10332;;10325;;;;;
57129;17063;10332;;10325;;;2017-12-31 00:00:00.000;;
57151;17064;10332;;10325;;;;;
57170;17065;10332;;10325;;;;;
57189;17066;10332;;10325;;;;;
57227;17068;10332;;10325;;;;;
57246;17069;10332;;10325;;;;;
57269;17070;10332;;10325;;;;;
57288;17071;10332;;10325;;;;;
57326;17073;10332;;10325;;;;;
57347;17074;10332;;10325;;;;;
57366;17075;10332;;10325;;;;;
57385;17076;10332;;10325;;;;;
57404;17077;10332;;10325;;;;;
57423;17078;10332;;10325;;;;;
57442;17079;10332;;10325;;;;;
57461;17080;10332;;10325;;;;;
57480;17081;10332;;10325;;;;;
57499;17082;10332;;10325;;;;;
57518;17083;10332;;10325;;;;;
57537;17084;10332;;10325;;;2017-05-05 00:00:00.000;;
57556;17085;10332;;10325;;;;;
57575;17086;10332;;10325;;;;;
57594;17087;10332;;10325;;;;;
57617;17088;10332;;10325;;;;;
57668;17089;10332;;10325;;;;;
57691;17090;10332;;10325;;;;;
57712;17091;10332;;10325;;;;;
57737;17092;10332;;10325;;;;;
57772;17094;10332;;10325;;;;;
57798;17095;10332;;10325;;;;;
57820;17096;10332;;10325;;;;;
57913;17100;10332;;10325;;;;;
57961;17102;10332;;10325;;;;;
57982;17103;10332;;10325;;;;;
58003;17104;10332;;10325;;;;;
58046;17106;10332;;10325;;;;;
58065;17107;10332;;10325;;;;;
58090;17108;10332;;10325;;;2017-05-05 00:00:00.000;;
58109;17109;10332;;10325;;;;;
58128;17110;10332;;10325;;;;;
58148;17111;10332;;10325;;;;;
58175;17112;10332;;10325;;;;;
58227;17115;10332;;10325;;;;;
58240;17116;10332;;10325;;;;;
58253;17117;10332;;10325;;;;;
58266;17118;10332;;10325;;;;;
58281;17119;10332;;10325;;;;;
58295;17120;10332;;10325;;;;;
58317;17121;10332;;10325;;;;;
58336;17122;10332;;10325;;;;;
58352;17123;10332;;10325;;;;;
58374;17124;10332;;10325;;;;;
58395;17125;10332;;10325;;;;;
58420;17126;10332;;10325;;;;;
58439;17127;10332;;10325;;;;;
58458;17128;10332;;10325;;;2017-05-05 00:00:00.000;;
58477;17129;10332;;10325;;;;;
58496;17130;10332;;10325;;;;;
58525;17131;10332;;10325;;;;;
58567;17133;10332;;10325;;;;;
58588;17134;10332;;10325;;;;;
58617;17135;10332;;10325;;;;;
58640;17136;10332;;10325;;;;;
58766;17142;10332;;10325;;;;;
58788;17143;10332;;10325;;;;;
58831;17145;10332;;10325;;;;;
58872;17147;10332;;10325;;;;;
58891;17148;10332;;10325;;;;;
58910;17149;10332;;10325;;;;;
58929;17150;10332;;10325;;;;;
58948;17151;10332;;10325;;;;;
58967;17152;10332;;10325;;;;;
58986;17153;10332;;10325;;;;;
59005;17154;10332;;10325;;;;;
59024;17155;10332;;10325;;;;;
59043;17156;10332;;10325;;;;;
59062;17157;10332;;10325;;;;;
59081;17158;10332;;10325;;;;;
59100;17159;10332;;10325;;;;;
59119;17160;10332;;10325;;;;;
59138;17161;10332;;10325;;;;;
59157;17162;10332;;10325;;;;;
59176;17163;10332;;10325;;;;;
59195;17164;10332;;10325;;;;;
59214;17165;10332;;10325;;;;;
59233;17166;10332;;10325;;;;;
59252;17167;10332;;10325;;;2017-12-31 00:00:00.000;;
59271;17168;10332;;10325;;;;;
59290;17169;10332;;10325;;;;;
59309;17170;10332;;10325;;;;;
59328;17171;10332;;10325;;;;;
59347;17172;10332;;10325;;;;;
59419;17173;10332;;10325;;;;;
59438;17174;10332;;10325;;;;;
59457;17175;10332;;10325;;;;;
59476;17176;10332;;10325;;;;;
59501;17177;10332;;10325;;;;;
59520;17178;10332;;10325;;;;;
59539;17179;10332;;10325;;;;;
59564;17180;10332;;10325;;;;;
59583;17181;10332;;10325;;;;;
59602;17182;10332;;10325;;;;;
59620;17183;10332;;10325;;;;;
59633;17184;10332;;10325;;;;;
59646;17185;10332;;10325;;;;;
59665;17186;10332;;10325;;;;;
59684;17187;10332;;10325;;;;;
59705;17188;10332;;10325;;;;;
59723;17189;10332;;10325;;;2017-12-31 00:00:00.000;;
59739;17190;10332;;10325;;;;;
59765;17191;10332;;10325;;;;;
59784;17192;10332;;10325;;;;;
59803;17193;10332;;10325;;;;;
59828;17194;10332;;10325;;;;;
59848;17195;10332;;10325;;;;;
59862;17196;10332;;10325;;;;;
59883;17197;10332;;10325;;;;;
59902;17198;10332;;10325;;;;;
59921;17199;10332;;10325;;;;;
59940;17200;10332;;10325;;;;;
59959;17201;10332;;10325;;;;;
59978;17202;10332;;10325;;;;;
59997;17203;10332;;10325;;;;;
60016;17204;10332;;10325;;;;;
60035;17205;10332;;10325;;;;;
60054;17206;10332;;10325;;;;;
60073;17207;10332;;10325;;;;;
60092;17208;10332;;10325;;;;;
60111;17209;10332;;10325;;;;;
60130;17210;10332;;10325;;;;;
60149;17211;10332;;10325;;;2017-08-01 00:00:00.000;;
60168;17212;10332;;10325;;;;;
60187;17213;10332;;10325;;;;;
60208;17214;10332;;10325;;;;;
60263;17215;10332;;10325;;;;;
